豪泰客運,2011,0,往,臺北市－新竹轉運站,馬偕醫院,136,32,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,交通大學,138,34,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,民族重慶路口,137,35,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,新竹轉運站,135,35,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,臺北車站(承德),135,35,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,馬偕醫院,137,35,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,捷運大橋頭站,136,37,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,二分局,136,37,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,清華大學,138,39,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,酒泉重慶路口,138,39,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,捷運大橋頭站,137,40,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,二分局,137,40,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,交通大學,139,40,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,民生重慶路口,136,42,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,公園站,136,42,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,民族重慶路口,138,44,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,馬偕醫院,138,44,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,酒泉重慶路口,139,45,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,公園站,137,45,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,清華大學,139,45,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,民生重慶路口,137,45,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,交通大學,140,46,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,臺北車站(承德),136,47,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,新竹轉運站,136,47,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,捷運大橋頭站,138,49,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,二分局,138,49,0,0,0,0,0,1,1
