日期,股票代號,股票名稱,券商代號,券商名稱,成交價,買進張數,賣出張數
20110315,15,富邦,1025,合庫基隆,7.73,0,1
20110315,15,富邦,109K,工銀信義,7.65,0,5
20110315,15,富邦,109K,工銀信義,7.67,0,7
20110315,15,富邦,5059,大展武昌,7.64,16,0
20110315,15,富邦,5059,大展武昌,7.67,0,16
20110315,15,富邦,5386,第一彰化,7.64,0,10
20110315,15,富邦,592M,元富彰化,7.63,0,5
20110315,15,富邦,700I1,兆豐松德,7.63,0,5
20110315,15,富邦,700I1,兆豐松德,7.64,2,2
20110315,15,富邦,779D,國票台南,7.63,0,3
20110315,15,富邦,8440,摩根大通,7.6,30,0
20110315,15,富邦,8440,摩根大通,7.62,9,0
20110315,15,富邦,8440,摩根大通,7.63,21,0
20110315,15,富邦,8440,摩根大通,7.64,14,0
20110315,15,富邦,8440,摩根大通,7.65,75,0
20110315,15,富邦,8440,摩根大通,7.66,58,0
20110315,15,富邦,8440,摩根大通,7.67,30,0
20110315,15,富邦,8440,摩根大通,7.7,10,0
20110315,15,富邦,8440,摩根大通,7.73,22,0
20110315,15,富邦,8440,摩根大通,7.74,10,0
20110315,15,富邦,8440,摩根大通,7.75,30,0
20110315,15,富邦,8490,萬泰,7.6,0,15
20110315,15,富邦,8490,萬泰,7.62,0,10
20110315,15,富邦,8490,萬泰,7.66,0,60
20110315,15,富邦,8560,新光,7.65,0,31
20110315,15,富邦,8560,新光,7.7,0,10
20110315,15,富邦,8560,新光,7.73,0,10
20110315,15,富邦,8850,鑫豐,7.65,1,0
20110315,15,富邦,8850,鑫豐,7.67,0,2
20110315,15,富邦,8850,鑫豐,7.73,0,1
20110315,15,富邦,888A,國泰館前,7.67,0,10
20110315,15,富邦,9336,華南士林,7.64,0,20
20110315,15,富邦,9336,華南士林,7.65,0,20
20110315,15,富邦,9600,富邦,7.73,0,10
20110315,15,富邦,9600,富邦,7.74,0,10
20110315,15,富邦,9600,富邦,7.75,0,30
20110315,15,富邦,9611,富邦忠孝,7.65,5,0
20110315,15,富邦,9611,富邦忠孝,7.67,5,0
20110315,15,富邦,9663,富邦經紀,7.63,0,8
20110315,15,富邦,9663,富邦經紀,7.65,5,30
20110315,15,富邦,9663,富邦經紀,7.66,2,0
20110315,15,富邦,9692,富邦嘉義,7.62,1,0
20110315,15,富邦,979N,寶來龍潭,7.6,5,0
20110315,15,富邦,9838,元大豐中,7.6,0,20
20110315,50,台灣50,1020,合庫,56.1,3,0
20110315,50,台灣50,1020,合庫,56.2,1,0
20110315,50,台灣50,1020,合庫,56.25,1,0
20110315,50,台灣50,1020,合庫,56.4,1,0
20110315,50,台灣50,1020,合庫,56.45,3,0
20110315,50,台灣50,1020,合庫,56.5,1,0
20110315,50,台灣50,1020,合庫,56.55,3,0
20110315,50,台灣50,1020,合庫,56.6,2,0
20110315,50,台灣50,1020,合庫,56.7,1,0
20110315,50,台灣50,1020,合庫,56.75,2,0
20110315,50,台灣50,1020,合庫,56.8,12,0
20110315,50,台灣50,1020,合庫,56.9,4,0
20110315,50,台灣50,1020,合庫,57.3,10,0
20110315,50,台灣50,1020,合庫,57.45,1,422
20110315,50,台灣50,1020,合庫,57.75,1,0
20110315,50,台灣50,1020,合庫,57.8,1,0
20110315,50,台灣50,1020,合庫,58.2,50,0
20110315,50,台灣50,1020,合庫,58.25,1,0
20110315,50,台灣50,1021,合庫台中,55.6,10,0
20110315,50,台灣50,1021,合庫台中,56.15,1,0
20110315,50,台灣50,1021,合庫台中,56.3,1,0
20110315,50,台灣50,1021,合庫台中,56.45,3,0
20110315,50,台灣50,1021,合庫台中,56.7,1,0
20110315,50,台灣50,1021,合庫台中,56.9,23,0
20110315,50,台灣50,1021,合庫台中,57.45,1,0
20110315,50,台灣50,1021,合庫台中,57.5,1,0
20110315,50,台灣50,1021,合庫台中,58.1,0,0
20110315,50,台灣50,1021,合庫台中,58.15,6,0
20110315,50,台灣50,1021,合庫台中,58.2,2,0
20110315,50,台灣50,1022,合庫台南,56.85,1,0
20110315,50,台灣50,1022,合庫台南,56.9,1,0
20110315,50,台灣50,1023,合庫高雄,55.65,1,0
20110315,50,台灣50,1023,合庫高雄,55.7,1,0
20110315,50,台灣50,1023,合庫高雄,56.45,1,0
20110315,50,台灣50,1023,合庫高雄,57.45,1,0
20110315,50,台灣50,1023,合庫高雄,57.5,1,5
20110315,50,台灣50,1023,合庫高雄,57.7,4,0
20110315,50,台灣50,1023,合庫高雄,58.55,5,0
20110315,50,台灣50,1024,合庫嘉義,56.2,1,0
20110315,50,台灣50,1024,合庫嘉義,56.25,2,0
20110315,50,台灣50,1024,合庫嘉義,57.05,1,0
20110315,50,台灣50,1024,合庫嘉義,57.35,1,0
20110315,50,台灣50,1025,合庫基隆,56.85,4,0
20110315,50,台灣50,1025,合庫基隆,57.3,1,0
20110315,50,台灣50,1025,合庫基隆,57.9,1,0
20110315,50,台灣50,1026,合庫南興,56.4,2,0
20110315,50,台灣50,1027,合庫鹿港,55.85,2,0
20110315,50,台灣50,1027,合庫鹿港,56.4,0,2
20110315,50,台灣50,1027,合庫鹿港,56.45,0,3
20110315,50,台灣50,1027,合庫鹿港,56.65,0,3
20110315,50,台灣50,1027,合庫鹿港,56.75,0,2
20110315,50,台灣50,1027,合庫鹿港,56.8,0,2
20110315,50,台灣50,1027,合庫鹿港,58.15,2,0
20110315,50,台灣50,1027,合庫鹿港,58.3,1,0
20110315,50,台灣50,1027,合庫鹿港,58.35,1,0
20110315,50,台灣50,1027,合庫鹿港,58.4,1,0
20110315,50,台灣50,1027,合庫鹿港,58.5,3,0
20110315,50,台灣50,102C,合庫自強,56.5,1,0
20110315,50,台灣50,102C,合庫自強,56.55,1,0
20110315,50,台灣50,102C,合庫自強,56.9,9,0
20110315,50,台灣50,102C,合庫自強,57.7,1,0
20110315,50,台灣50,102C,合庫自強,58.15,5,0
20110315,50,台灣50,102C,合庫自強,58.35,1,0
20110315,50,台灣50,102D,合庫港都,56,6,0
20110315,50,台灣50,102D,合庫港都,57.45,2,0
20110315,50,台灣50,102E,合庫東桃,55.65,2,0
20110315,50,台灣50,102E,合庫東桃,55.7,0,31
20110315,50,台灣50,102E,合庫東桃,56.45,1,0
20110315,50,台灣50,102E,合庫東桃,56.5,1,0
20110315,50,台灣50,102E,合庫東桃,56.55,1,0
20110315,50,台灣50,102E,合庫東桃,56.8,1,0
20110315,50,台灣50,102E,合庫東桃,56.85,2,0
20110315,50,台灣50,102E,合庫東桃,57.05,4,0
20110315,50,台灣50,102E,合庫東桃,58.1,0,0
20110315,50,台灣50,1030,土銀,55.65,100,0
20110315,50,台灣50,1030,土銀,55.95,100,0
20110315,50,台灣50,1030,土銀,56,101,0
20110315,50,台灣50,1030,土銀,56.05,50,0
20110315,50,台灣50,1030,土銀,56.1,50,0
20110315,50,台灣50,1030,土銀,56.15,50,0
20110315,50,台灣50,1030,土銀,56.2,100,0
20110315,50,台灣50,1030,土銀,56.25,50,0
20110315,50,台灣50,1030,土銀,56.3,119,5
20110315,50,台灣50,1030,土銀,56.35,31,0
20110315,50,台灣50,1030,土銀,56.4,201,0
20110315,50,台灣50,1030,土銀,56.45,1,0
20110315,50,台灣50,1030,土銀,56.65,100,0
20110315,50,台灣50,1030,土銀,56.7,300,0
20110315,50,台灣50,1030,土銀,56.75,100,0
20110315,50,台灣50,1030,土銀,56.8,251,0
20110315,50,台灣50,1030,土銀,56.85,150,0
20110315,50,台灣50,1030,土銀,56.9,200,0
20110315,50,台灣50,1030,土銀,57,103,0
20110315,50,台灣50,1030,土銀,57.25,100,0
20110315,50,台灣50,1030,土銀,57.3,200,0
20110315,50,台灣50,1030,土銀,57.35,200,0
20110315,50,台灣50,1030,土銀,57.5,150,360
20110315,50,台灣50,1030,土銀,57.55,50,0
20110315,50,台灣50,1030,土銀,57.6,100,0
20110315,50,台灣50,1030,土銀,57.65,150,0
20110315,50,台灣50,1030,土銀,57.7,150,0
20110315,50,台灣50,1030,土銀,57.75,203,0
20110315,50,台灣50,1030,土銀,57.8,50,0
20110315,50,台灣50,1030,土銀,57.85,50,0
20110315,50,台灣50,1030,土銀,57.9,50,0
20110315,50,台灣50,1030,土銀,58,100,0
20110315,50,台灣50,1030,土銀,58.05,52,0
20110315,50,台灣50,1030,土銀,58.15,200,0
20110315,50,台灣50,1030,土銀,58.2,50,0
20110315,50,台灣50,1030,土銀,58.25,61,0
20110315,50,台灣50,1030,土銀,58.3,50,0
20110315,50,台灣50,1030,土銀,58.4,2,0
20110315,50,台灣50,1032,土銀台南,55.65,4,0
20110315,50,台灣50,1032,土銀台南,55.85,1,0
20110315,50,台灣50,1032,土銀台南,55.9,1,0
20110315,50,台灣50,1032,土銀台南,56.65,5,0
20110315,50,台灣50,1033,土銀高雄,56.8,1,0
20110315,50,台灣50,1033,土銀高雄,56.85,5,0
20110315,50,台灣50,1033,土銀高雄,57.85,1,0
20110315,50,台灣50,1034,土銀嘉義,56,1,0
20110315,50,台灣50,1034,土銀嘉義,56.3,1,0
20110315,50,台灣50,1034,土銀嘉義,57.05,2,0
20110315,50,台灣50,1034,土銀嘉義,57.1,1,0
20110315,50,台灣50,1034,土銀嘉義,57.3,2,0
20110315,50,台灣50,1034,土銀嘉義,57.8,1,0
20110315,50,台灣50,1034,土銀嘉義,58,0,10
20110315,50,台灣50,1035,土銀新竹,55.7,1,0
20110315,50,台灣50,1035,土銀新竹,56,2,0
20110315,50,台灣50,1035,土銀新竹,56.05,1,0
20110315,50,台灣50,1035,土銀新竹,56.1,3,0
20110315,50,台灣50,1035,土銀新竹,56.15,2,0
20110315,50,台灣50,1035,土銀新竹,56.7,1,0
20110315,50,台灣50,1035,土銀新竹,57.25,1,0
20110315,50,台灣50,1035,土銀新竹,57.35,2,0
20110315,50,台灣50,1035,土銀新竹,57.75,1,0
20110315,50,台灣50,1035,土銀新竹,58.3,1,0
20110315,50,台灣50,1036,土銀玉里,57.5,1,0
20110315,50,台灣50,1038,土銀和平,55.85,4,0
20110315,50,台灣50,1038,土銀和平,56.2,4,0
20110315,50,台灣50,1038,土銀和平,56.45,0,4
20110315,50,台灣50,1038,土銀和平,56.85,4,0
20110315,50,台灣50,1038,土銀和平,57.05,0,4
20110315,50,台灣50,1038,土銀和平,57.4,4,0
20110315,50,台灣50,1038,土銀和平,57.65,4,0
20110315,50,台灣50,1038,土銀和平,57.85,4,0
20110315,50,台灣50,1038,土銀和平,58.15,4,0
20110315,50,台灣50,1038,土銀和平,58.35,4,0
20110315,50,台灣50,103A,土銀建國,57.45,1,0
20110315,50,台灣50,103F,土銀南港,56.3,1,0
20110315,50,台灣50,103F,土銀南港,56.5,1,0
20110315,50,台灣50,1040,臺銀,55.6,1,0
20110315,50,台灣50,1040,臺銀,55.65,2,0
20110315,50,台灣50,1040,臺銀,55.7,160,0
20110315,50,台灣50,1040,臺銀,56,32,0
20110315,50,台灣50,1040,臺銀,56.1,36,0
20110315,50,台灣50,1040,臺銀,56.15,100,0
20110315,50,台灣50,1040,臺銀,56.2,33,0
20110315,50,台灣50,1040,臺銀,56.25,156,0
20110315,50,台灣50,1040,臺銀,56.3,107,0
20110315,50,台灣50,1040,臺銀,56.35,20,0
20110315,50,台灣50,1040,臺銀,56.4,108,0
20110315,50,台灣50,1040,臺銀,56.45,94,0
20110315,50,台灣50,1040,臺銀,56.5,49,0
20110315,50,台灣50,1040,臺銀,56.55,74,0
20110315,50,台灣50,1040,臺銀,56.6,123,0
20110315,50,台灣50,1040,臺銀,56.65,810,0
20110315,50,台灣50,1040,臺銀,56.7,260,0
20110315,50,台灣50,1040,臺銀,56.75,280,0
20110315,50,台灣50,1040,臺銀,56.8,172,0
20110315,50,台灣50,1040,臺銀,56.85,55,5
20110315,50,台灣50,1040,臺銀,56.9,86,0
20110315,50,台灣50,1040,臺銀,56.95,51,0
20110315,50,台灣50,1040,臺銀,57,73,0
20110315,50,台灣50,1040,臺銀,57.1,5,0
20110315,50,台灣50,1040,臺銀,57.25,105,0
20110315,50,台灣50,1040,臺銀,57.3,226,0
20110315,50,台灣50,1040,臺銀,57.35,5,0
20110315,50,台灣50,1040,臺銀,57.4,510,0
20110315,50,台灣50,1040,臺銀,57.45,200,0
20110315,50,台灣50,1040,臺銀,57.5,506,4
20110315,50,台灣50,1040,臺銀,57.65,600,0
20110315,50,台灣50,1040,臺銀,57.75,502,0
20110315,50,台灣50,1040,臺銀,57.8,1,0
20110315,50,台灣50,1040,臺銀,57.85,500,0
20110315,50,台灣50,1040,臺銀,57.9,99,0
20110315,50,台灣50,1040,臺銀,57.95,504,0
20110315,50,台灣50,1040,臺銀,58,510,0
20110315,50,台灣50,1040,臺銀,58.05,500,0
20110315,50,台灣50,1040,臺銀,58.1,500,0
20110315,50,台灣50,1040,臺銀,58.15,600,0
20110315,50,台灣50,1040,臺銀,58.2,500,0
20110315,50,台灣50,1040,臺銀,58.25,330,0
20110315,50,台灣50,1040,臺銀,58.3,430,0
20110315,50,台灣50,1040,臺銀,58.35,100,0
20110315,50,台灣50,1040,臺銀,58.5,200,0
20110315,50,台灣50,1040,臺銀,58.6,100,0
20110315,50,台灣50,1041,臺銀鳳山,55.65,1,0
20110315,50,台灣50,1041,臺銀鳳山,55.7,1,0
20110315,50,台灣50,1041,臺銀鳳山,56.1,3,0
20110315,50,台灣50,1041,臺銀鳳山,56.25,1,0
20110315,50,台灣50,1041,臺銀鳳山,56.4,1,0
20110315,50,台灣50,1041,臺銀鳳山,56.5,2,0
20110315,50,台灣50,1041,臺銀鳳山,56.7,2,0
20110315,50,台灣50,1041,臺銀鳳山,56.8,1,0
20110315,50,台灣50,1041,臺銀鳳山,57.3,2,0
20110315,50,台灣50,1041,臺銀鳳山,57.5,1,1
20110315,50,台灣50,1041,臺銀鳳山,57.6,3,0
20110315,50,台灣50,1041,臺銀鳳山,57.75,1,0
20110315,50,台灣50,1041,臺銀鳳山,58,2,0
20110315,50,台灣50,1041,臺銀鳳山,58.1,0,0
20110315,50,台灣50,1042,臺銀臺南,55.65,1,0
20110315,50,台灣50,1042,臺銀臺南,55.7,1,0
20110315,50,台灣50,1042,臺銀臺南,56.05,1,0
20110315,50,台灣50,1042,臺銀臺南,56.3,3,0
20110315,50,台灣50,1042,臺銀臺南,56.4,0,2
20110315,50,台灣50,1042,臺銀臺南,56.5,1,0
20110315,50,台灣50,1042,臺銀臺南,56.65,1,0
20110315,50,台灣50,1042,臺銀臺南,56.7,1,0
20110315,50,台灣50,1042,臺銀臺南,56.8,1,0
20110315,50,台灣50,1042,臺銀臺南,56.9,2,0
20110315,50,台灣50,1042,臺銀臺南,57.05,0,1
20110315,50,台灣50,1042,臺銀臺南,57.25,1,0
20110315,50,台灣50,1042,臺銀臺南,57.4,3,0
20110315,50,台灣50,1042,臺銀臺南,57.5,1,0
20110315,50,台灣50,1042,臺銀臺南,57.6,2,0
20110315,50,台灣50,1042,臺銀臺南,58,2,0
20110315,50,台灣50,1042,臺銀臺南,58.1,1,0
20110315,50,台灣50,1042,臺銀臺南,58.65,1,0
20110315,50,台灣50,1043,臺銀民權,55.65,2,0
20110315,50,台灣50,1043,臺銀民權,55.95,1,0
20110315,50,台灣50,1043,臺銀民權,56,18,0
20110315,50,台灣50,1043,臺銀民權,56.2,13,0
20110315,50,台灣50,1043,臺銀民權,56.3,2,0
20110315,50,台灣50,1043,臺銀民權,56.4,7,0
20110315,50,台灣50,1043,臺銀民權,56.5,1,0
20110315,50,台灣50,1043,臺銀民權,56.6,4,0
20110315,50,台灣50,1043,臺銀民權,56.65,0,1
20110315,50,台灣50,1043,臺銀民權,56.7,1,0
20110315,50,台灣50,1043,臺銀民權,56.75,1,0
20110315,50,台灣50,1043,臺銀民權,56.8,35,0
20110315,50,台灣50,1043,臺銀民權,56.9,3,0
20110315,50,台灣50,1043,臺銀民權,57,0,11
20110315,50,台灣50,1043,臺銀民權,57.1,16,0
20110315,50,台灣50,1043,臺銀民權,57.5,2,415
20110315,50,台灣50,1043,臺銀民權,57.6,1,0
20110315,50,台灣50,1043,臺銀民權,57.7,4,0
20110315,50,台灣50,1043,臺銀民權,57.75,1,0
20110315,50,台灣50,1043,臺銀民權,58,3,0
20110315,50,台灣50,1043,臺銀民權,58.1,1,0
20110315,50,台灣50,1043,臺銀民權,58.15,1,0
20110315,50,台灣50,1043,臺銀民權,58.25,1,0
20110315,50,台灣50,1043,臺銀民權,58.3,2,0
20110315,50,台灣50,1043,臺銀民權,58.5,1,0
20110315,50,台灣50,1043,臺銀民權,58.55,1,0
20110315,50,台灣50,1043,臺銀民權,58.7,4,0
20110315,50,台灣50,104A,臺銀臺中,56.1,1,0
20110315,50,台灣50,104A,臺銀臺中,56.15,1,0
20110315,50,台灣50,104A,臺銀臺中,56.2,1,0
20110315,50,台灣50,104A,臺銀臺中,56.3,4,0
20110315,50,台灣50,104A,臺銀臺中,56.45,3,0
20110315,50,台灣50,104A,臺銀臺中,56.6,2,0
20110315,50,台灣50,104A,臺銀臺中,56.8,2,0
20110315,50,台灣50,104A,臺銀臺中,56.85,1,0
20110315,50,台灣50,104A,臺銀臺中,57.4,1,0
20110315,50,台灣50,104A,臺銀臺中,57.5,1,0
20110315,50,台灣50,104A,臺銀臺中,57.7,1,0
20110315,50,台灣50,104A,臺銀臺中,57.95,1,0
20110315,50,台灣50,104A,臺銀臺中,58,1,0
20110315,50,台灣50,104A,臺銀臺中,58.7,3,0
20110315,50,台灣50,104C,臺銀高雄,55.95,1,0
20110315,50,台灣50,104C,臺銀高雄,56,10,0
20110315,50,台灣50,104C,臺銀高雄,56.05,1,0
20110315,50,台灣50,104C,臺銀高雄,56.6,1,0
20110315,50,台灣50,104C,臺銀高雄,56.85,6,0
20110315,50,台灣50,104C,臺銀高雄,56.9,20,2
20110315,50,台灣50,104C,臺銀高雄,57.1,1,0
20110315,50,台灣50,104D,臺銀金山,55.7,1,0
20110315,50,台灣50,104D,臺銀金山,56,1,0
20110315,50,台灣50,104D,臺銀金山,56.1,2,0
20110315,50,台灣50,104D,臺銀金山,56.3,1,0
20110315,50,台灣50,104D,臺銀金山,56.5,1,0
20110315,50,台灣50,104D,臺銀金山,56.85,2,0
20110315,50,台灣50,104D,臺銀金山,57,3,0
20110315,50,台灣50,104D,臺銀金山,57.1,1,0
20110315,50,台灣50,104D,臺銀金山,57.5,11,0
20110315,50,台灣50,104D,臺銀金山,57.65,0,1
20110315,50,台灣50,104D,臺銀金山,57.95,4,0
20110315,50,台灣50,104D,臺銀金山,58,2,0
20110315,50,台灣50,104D,臺銀金山,58.05,1,0
20110315,50,台灣50,104E,臺銀信安,55.65,1,0
20110315,50,台灣50,104E,臺銀信安,55.7,1,0
20110315,50,台灣50,104E,臺銀信安,56,4,0
20110315,50,台灣50,104E,臺銀信安,56.15,1,0
20110315,50,台灣50,104E,臺銀信安,56.2,3,0
20110315,50,台灣50,104E,臺銀信安,56.25,1,0
20110315,50,台灣50,104E,臺銀信安,56.4,2,1
20110315,50,台灣50,104E,臺銀信安,56.45,10,0
20110315,50,台灣50,104E,臺銀信安,56.5,1,0
20110315,50,台灣50,104E,臺銀信安,56.75,2,2
20110315,50,台灣50,104E,臺銀信安,56.8,2,1
20110315,50,台灣50,104E,臺銀信安,56.85,0,4
20110315,50,台灣50,104E,臺銀信安,56.9,1,1
20110315,50,台灣50,104E,臺銀信安,57.05,0,2
20110315,50,台灣50,104E,臺銀信安,57.1,1,0
20110315,50,台灣50,104E,臺銀信安,57.3,1,0
20110315,50,台灣50,104E,臺銀信安,57.45,1,0
20110315,50,台灣50,104E,臺銀信安,57.6,5,0
20110315,50,台灣50,104E,臺銀信安,57.75,1,0
20110315,50,台灣50,104E,臺銀信安,58,1,0
20110315,50,台灣50,104E,臺銀信安,58.05,4,0
20110315,50,台灣50,104E,臺銀信安,58.1,0,0
20110315,50,台灣50,104E,臺銀信安,58.15,1,0
20110315,50,台灣50,104E,臺銀信安,58.35,1,0
20110315,50,台灣50,1090,工銀,55.9,0,129
20110315,50,台灣50,1090,工銀,55.95,0,106
20110315,50,台灣50,1090,工銀,56,0,397
20110315,50,台灣50,1090,工銀,56.1,200,20
20110315,50,台灣50,1090,工銀,56.15,1,37
20110315,50,台灣50,1090,工銀,56.2,0,150
20110315,50,台灣50,1090,工銀,56.25,0,388
20110315,50,台灣50,1090,工銀,56.3,200,82
20110315,50,台灣50,1090,工銀,56.35,0,302
20110315,50,台灣50,1090,工銀,56.4,0,38
20110315,50,台灣50,1090,工銀,56.45,10,49
20110315,50,台灣50,1090,工銀,56.5,10,48
20110315,50,台灣50,1090,工銀,56.55,0,136
20110315,50,台灣50,1090,工銀,56.6,0,56
20110315,50,台灣50,1090,工銀,56.65,0,736
20110315,50,台灣50,1090,工銀,56.7,3,0
20110315,50,台灣50,1090,工銀,56.75,0,30
20110315,50,台灣50,1090,工銀,56.8,0,152
20110315,50,台灣50,1090,工銀,56.85,1,48
20110315,50,台灣50,1090,工銀,56.9,2,103
20110315,50,台灣50,1090,工銀,56.95,0,145
20110315,50,台灣50,1090,工銀,57,0,146
20110315,50,台灣50,1090,工銀,57.05,0,429
20110315,50,台灣50,1090,工銀,57.3,0,20
20110315,50,台灣50,1090,工銀,57.4,2,0
20110315,50,台灣50,1090,工銀,57.5,30,0
20110315,50,台灣50,1090,工銀,57.6,0,19
20110315,50,台灣50,1090,工銀,57.7,10,0
20110315,50,台灣50,1090,工銀,57.75,0,28
20110315,50,台灣50,1090,工銀,57.8,31,0
20110315,50,台灣50,1090,工銀,58,0,179
20110315,50,台灣50,1090,工銀,58.05,1,12
20110315,50,台灣50,1090,工銀,58.3,4,398
20110315,50,台灣50,1090,工銀,58.55,5,0
20110315,50,台灣50,1090,工銀,58.6,10,0
20110315,50,台灣50,1090,工銀,58.7,10,0
20110315,50,台灣50,1093,工銀埔里,56.2,2,0
20110315,50,台灣50,1093,工銀埔里,57.9,1,0
20110315,50,台灣50,1095,工銀桃園,56.85,5,0
20110315,50,台灣50,1096,工銀龍潭,55.65,0,1
20110315,50,台灣50,1096,工銀龍潭,57,0,1
20110315,50,台灣50,1096,工銀龍潭,57.1,1,0
20110315,50,台灣50,1096,工銀龍潭,58,1,0
20110315,50,台灣50,1096,工銀龍潭,58.3,1,0
20110315,50,台灣50,109A,工銀城中,55.65,1,0
20110315,50,台灣50,109A,工銀城中,56.1,2,0
20110315,50,台灣50,109A,工銀城中,56.15,10,0
20110315,50,台灣50,109A,工銀城中,56.3,0,10
20110315,50,台灣50,109A,工銀城中,56.35,0,4
20110315,50,台灣50,109A,工銀城中,56.4,0,6
20110315,50,台灣50,109A,工銀城中,56.45,3,3
20110315,50,台灣50,109A,工銀城中,56.5,1,0
20110315,50,台灣50,109A,工銀城中,56.75,9,0
20110315,50,台灣50,109A,工銀城中,56.9,0,1
20110315,50,台灣50,109A,工銀城中,57,0,1
20110315,50,台灣50,109A,工銀城中,57.05,0,3
20110315,50,台灣50,109A,工銀城中,57.5,0,1
20110315,50,台灣50,109A,工銀城中,57.8,2,0
20110315,50,台灣50,109A,工銀城中,58.1,0,3
20110315,50,台灣50,109A,工銀城中,58.5,6,0
20110315,50,台灣50,109A,工銀城中,58.6,9,0
20110315,50,台灣50,109A,工銀城中,58.7,3,0
20110315,50,台灣50,109K,工銀信義,56.5,1,0
20110315,50,台灣50,109K,工銀信義,56.75,0,1
20110315,50,台灣50,1110,企銀,56.3,10,0
20110315,50,台灣50,1110,企銀,56.5,1,0
20110315,50,台灣50,1110,企銀,56.7,5,0
20110315,50,台灣50,1110,企銀,57,2,0
20110315,50,台灣50,1110,企銀,57.5,1,0
20110315,50,台灣50,1110,企銀,57.75,3,0
20110315,50,台灣50,1110,企銀,58,3,0
20110315,50,台灣50,1110,企銀,58.2,1,0
20110315,50,台灣50,1111,企銀台中,56.4,2,0
20110315,50,台灣50,1111,企銀台中,57.5,30,0
20110315,50,台灣50,1112,企銀台南,56.3,1,0
20110315,50,台灣50,1112,企銀台南,58,1,0
20110315,50,台灣50,1113,企銀九如,56.35,2,0
20110315,50,台灣50,1115,企銀太平,55.7,1,0
20110315,50,台灣50,1115,企銀太平,56.7,3,0
20110315,50,台灣50,1115,企銀太平,56.8,1,0
20110315,50,台灣50,1115,企銀太平,56.85,2,0
20110315,50,台灣50,1116,企銀屏東,55.65,0,20
20110315,50,台灣50,1116,企銀屏東,55.7,15,0
20110315,50,台灣50,1116,企銀屏東,55.85,10,0
20110315,50,台灣50,1117,企銀竹北,55.7,5,0
20110315,50,台灣50,1117,企銀竹北,56.8,5,0
20110315,50,台灣50,1118,企銀豐原,55.7,7,0
20110315,50,台灣50,1118,企銀豐原,56.3,1,0
20110315,50,台灣50,1118,企銀豐原,57.95,2,0
20110315,50,台灣50,1118,企銀豐原,58,1,0
20110315,50,台灣50,1119,企銀岡山,55.95,0,10
20110315,50,台灣50,1119,企銀岡山,56.5,2,0
20110315,50,台灣50,1119,企銀岡山,56.6,1,0
20110315,50,台灣50,1119,企銀岡山,58.55,10,0
20110315,50,台灣50,111A,企銀民雄,56.25,2,0
20110315,50,台灣50,111A,企銀民雄,56.35,2,0
20110315,50,台灣50,111B,台企建成,57.3,1,0
20110315,50,台灣50,111C,台企三民,56.4,1,0
20110315,50,台灣50,111D,企銀台北,57.5,2,0
20110315,50,台灣50,111E,企銀桃園,56.35,1,0
20110315,50,台灣50,111E,企銀桃園,56.8,2,0
20110315,50,台灣50,111E,企銀桃園,57.75,1,0
20110315,50,台灣50,111F,企銀北高,55.6,2,0
20110315,50,台灣50,111F,企銀北高,57.45,2,0
20110315,50,台灣50,111G,企銀埔墘,56.9,1,0
20110315,50,台灣50,111G,企銀埔墘,58,1,0
20110315,50,台灣50,1160,日盛,55.6,20,151
20110315,50,台灣50,1160,日盛,55.65,0,29
20110315,50,台灣50,1160,日盛,55.7,20,465
20110315,50,台灣50,1160,日盛,55.75,0,35
20110315,50,台灣50,1160,日盛,55.85,0,203
20110315,50,台灣50,1160,日盛,55.95,0,7
20110315,50,台灣50,1160,日盛,56,20,500
20110315,50,台灣50,1160,日盛,56.05,20,133
20110315,50,台灣50,1160,日盛,56.1,22,0
20110315,50,台灣50,1160,日盛,56.15,0,50
20110315,50,台灣50,1160,日盛,56.2,20,0
20110315,50,台灣50,1160,日盛,56.25,20,0
20110315,50,台灣50,1160,日盛,56.3,20,92
20110315,50,台灣50,1160,日盛,56.35,11,50
20110315,50,台灣50,1160,日盛,56.4,20,100
20110315,50,台灣50,1160,日盛,56.45,1,0
20110315,50,台灣50,1160,日盛,56.5,22,50
20110315,50,台灣50,1160,日盛,56.55,20,35
20110315,50,台灣50,1160,日盛,56.6,130,30
20110315,50,台灣50,1160,日盛,56.65,50,30
20110315,50,台灣50,1160,日盛,56.7,51,41
20110315,50,台灣50,1160,日盛,56.75,20,0
20110315,50,台灣50,1160,日盛,56.8,50,0
20110315,50,台灣50,1160,日盛,56.85,75,152
20110315,50,台灣50,1160,日盛,56.9,60,30
20110315,50,台灣50,1160,日盛,56.95,20,0
20110315,50,台灣50,1160,日盛,57,20,100
20110315,50,台灣50,1160,日盛,57.05,20,0
20110315,50,台灣50,1160,日盛,57.1,21,0
20110315,50,台灣50,1160,日盛,57.35,30,0
20110315,50,台灣50,1160,日盛,57.4,30,0
20110315,50,台灣50,1160,日盛,57.45,50,0
20110315,50,台灣50,1160,日盛,57.5,1,1
20110315,50,台灣50,1160,日盛,57.6,20,0
20110315,50,台灣50,1160,日盛,57.7,20,0
20110315,50,台灣50,1160,日盛,57.75,1,0
20110315,50,台灣50,1160,日盛,57.9,60,0
20110315,50,台灣50,1160,日盛,58,30,0
20110315,50,台灣50,1160,日盛,58.05,30,0
20110315,50,台灣50,1160,日盛,58.4,0,1
20110315,50,台灣50,1160,日盛,58.5,1,0
